CALL GRAPH:
controllers\admin/admin_controller.rb	AdminController.index	 controllers\admin/admin_controller.rb	 tab_aktiv_setzen	('uebersicht')
controllers/ueber_tiss_controller.rb	UeberTissController.impressum	 VARIABLE/EXTRANEOUS METHOD	render	()
controllers\zutritt/gruppen_controller.rb	GruppenController.index	 helpers/application_helper.rb	 set_seitentitel	(:gruppen_controller)
controllers\zutritt/gruppen_controller.rb	GruppenController.index	 controllers\zutritt/lup_tuer_art_controller.rb	 lookups_laden	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 helpers/application_helper.rb	 set_seitentitel	(:zutritt_lup_tuer_art_index_h1)
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 VARIABLE/EXTRANEOUS METHOD	map	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 models\studium/matrikelnummern_generator.rb	 to_i	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 models\studium/matrikelnummern_generator.rb	 to_i	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 models\java/certificate.rb	 order	(params[:order])
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 VARIABLE/EXTRANEOUS METHOD	page	(params[:page])
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 VARIABLE/EXTRANEOUS METHOD	per_page	(10)
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 controllers/application_controller.rb	 melde	(:info,:flash_keine_daten_vorhanden)
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.index	 models\studium/kennzahl.rb	 size	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.editieren	 helpers/application_helper.rb	 set_seitentitel	(:zutritt_lup_tuer_art_editieren_h1)
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.editieren	 controllers\zutritt/lup_tuer_art_controller.rb	 lookups_laden	()
controllers\zutritt/lup_tuer_art_controller.rb	LupTuerArtController.editieren	 Zutritt::LupTuerArt	find	(params[:id])
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_recht	 models\stage\brz/stage_amtswegige_mitbeleger_studenten_import.rb	 person	()
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_recht	 Organisation::Orgeinheit	find	(rels,:select=>'nummer',:order=>'nummer')
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_recht	 VARIABLE/EXTRANEOUS METHOD	rels	()
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_recht	 VARIABLE/EXTRANEOUS METHOD	collect	()
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_recht	 VARIABLE/EXTRANEOUS METHOD	link_to	(o.nummer,:controller=>'adressbuch/adressbuch',:action=>:orgeinheit_via_nummer,:id=>o.nummer)
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_rolle	 models\stage\brz/stage_amtswegige_mitbeleger_studenten_import.rb	 person	()
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_rolle	 Organisation::Orgeinheit	find	(rels,:select=>'nummer',:order=>'nummer')
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_rolle	 VARIABLE/EXTRANEOUS METHOD	rels	()
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_rolle	 VARIABLE/EXTRANEOUS METHOD	collect	()
helpers\admin/admin_helper.rb	AdminHelper.orgliste_fuer_rolle	 VARIABLE/EXTRANEOUS METHOD	link_to	(o.nummer,:controller=>'adressbuch/adressbuch',:action=>:orgeinheit_via_nummer,:id=>o.nummer)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.label_zeile	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.ueberschrift	 VARIABLE/EXTRANEOUS METHOD	nbsp	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.ueberschrift	 VARIABLE/EXTRANEOUS METHOD	nbsp	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.ueberschrift	 VARIABLE/EXTRANEOUS METHOD	machen	(".html_safe, :action=>:setze_original, :id=>i) })")
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.ueberschrift	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(attribut)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	attribut	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 controllers\tools/kalender_termin.rb	 color	(:yellow)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(label)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 models\tools/konfiguration.rb	 label	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	attribut	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(idout(original,true))
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 idout	(original,true)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(outputo(original))
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 outputo	(original)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(attribut)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	attribut	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	attribut	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(idout(dub,false))
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 idout	(dub,false)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	dub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(output(dub))
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 output	(dub)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	dub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.attribut_zeile	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(attribut)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 VARIABLE/EXTRANEOUS METHOD	attribut	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 controllers\tools/kalender_termin.rb	 color	(:yellow)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(label)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 models\tools/konfiguration.rb	 label	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(outputo("#{original}#{zidpdb_link(original)}"))
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 outputo	("#{original}#{zidpdb_link(original)}")
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(attribut)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 VARIABLE/EXTRANEOUS METHOD	attribut	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(output(dub)+zidpdb_link(dub))
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 output	(dub)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 VARIABLE/EXTRANEOUS METHOD	dub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 zidpdb_link	(dub)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 VARIABLE/EXTRANEOUS METHOD	dub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.oid_zeile	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(objekt)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	objekt	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 EXCEPTION THROWN	raise	("Klassenbeschreibung in OBJEKTDETAILS fehlt fÃ¼r #{original.class.to_s}")
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 controllers\tools/kalender_termin.rb	 color	(:yellow)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(label)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 models\tools/konfiguration.rb	 label	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(objekt)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	objekt	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	dub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	dub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 output	(wertdub)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	wertdub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.einzelobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(objekt)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	objekt	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 controllers\tools/kalender_termin.rb	 color	(:yellow)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	(label)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 models\tools/konfiguration.rb	 label	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 EXCEPTION THROWN	raise	("Klassenbeschreibung in OBJEKTDETAILS fehlt fÃ¼r #{original.class.to_s}")
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 models\tuwis/db.rb	 delete	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	nil?	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	original	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	send	(objekt)
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	objekt	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	dub	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	nil?	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 OBJEKTDETAILS	nil?	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 models\tuwis/db.rb	 delete	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	nil?	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.multiobjekt_zeile	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	xm	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	tr	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	xm	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	xm	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 models\tools/konfiguration.rb	 label	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	xm	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 models\tools/konfiguration.rb	 label	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	xm	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	xm	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 helpers\admin/dubletten_bereinigung_helper.rb	 td	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	xm	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin/dubletten_bereinigung_helper.rb	DublettenBereinigungHelper.custom_zeile	 VARIABLE/EXTRANEOUS METHOD	private	()
helpers\admin\lookups/orgeinheit_helper.rb	OrgeinheitHelper.ist_aktiv_anzeige	 VARIABLE/EXTRANEOUS METHOD	ist_es	()
helpers\admin\lookups/orgeinheit_helper.rb	OrgeinheitHelper.ist_aktiv_anzeige	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\admin\lookups/orgeinheit_helper.rb	OrgeinheitHelper.ist_im_adressbuch_sichtbar_anzeige	 VARIABLE/EXTRANEOUS METHOD	ist_es	()
helpers\admin\lookups/orgeinheit_helper.rb	OrgeinheitHelper.ist_im_adressbuch_sichtbar_anzeige	 VARIABLE/EXTRANEOUS METHOD	html_safe	()
helpers\adressbuch/adressbuch_helper.rb	AdressbuchHelper.lva_link	 VARIABLE/EXTRANEOUS METHOD	link_to	(lva_nummer,"https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=#{lva_nummer}")
helpers\adressbuch/adressbuch_helper.rb	AdressbuchHelper.lva_link	 VARIABLE/EXTRANEOUS METHOD	lva_nummer	()
